transaction_id,transaction_datetime,part_id,transaction_type,quantity,stock_before,stock_after,linked_work_order_id
TXN_007237,2024-09-17 21:12:00,PART_0205,RECEIPT,8,21,29,
TXN_007238,2024-12-13 20:00:00,PART_0102,RECEIPT,4,24,28,
TXN_007239,2025-01-18 13:54:00,PART_0266,ISSUE,6,43,37,WO_00477
TXN_007240,2024-12-12 03:03:00,PART_0152,ISSUE,3,3,0,WO_05959
TXN_007241,2024-05-05 13:14:00,PART_0154,ISSUE,6,6,0,WO_07699
TXN_007242,2024-02-07 11:56:00,PART_0108,ADJUSTMENT,1,17,18,
TXN_007243,2024-07-22 07:57:00,PART_0017,ISSUE,2,18,16,WO_09396
TXN_007244,2025-02-05 00:14:00,PART_0205,ADJUSTMENT,7,29,36,
TXN_007245,2024-02-11 13:58:00,PART_0283,ISSUE,1,0,0,WO_07831
TXN_007246,2025-01-17 13:30:00,PART_0083,ISSUE,7,21,14,WO_00176
TXN_007247,2024-01-07 08:33:00,PART_0047,RECEIPT,7,31,38,
TXN_007248,2024-11-01 09:30:00,PART_0178,ISSUE,8,18,10,WO_01676
TXN_007249,2025-06-12 05:54:00,PART_0040,RECEIPT,6,0,6,
TXN_007250,2024-10-05 07:54:00,PART_0024,ISSUE,7,27,20,WO_03479
TXN_007251,2025-05-04 09:03:00,PART_0288,ISSUE,1,0,0,WO_06701
TXN_007252,2025-07-07 02:52:00,PART_0219,RECEIPT,2,38,40,
TXN_007253,2024-04-21 23:22:00,PART_0269,ISSUE,5,12,7,WO_05033
TXN_007254,2025-06-02 02:46:00,PART_0201,ISSUE,6,41,35,WO_08493
TXN_007255,2025-05-17 18:14:00,PART_0036,ISSUE,2,9,7,WO_08010
TXN_007256,2024-08-01 19:15:00,PART_0055,ISSUE,3,37,34,WO_04729
TXN_007257,2024-10-20 22:30:00,PART_0088,ISSUE,1,0,0,WO_04844
TXN_007258,2025-01-14 14:58:00,PART_0154,ISSUE,1,0,0,WO_03860
TXN_007259,2024-12-29 05:17:00,PART_0105,ISSUE,6,86,80,WO_02940
TXN_007260,2025-06-25 01:08:00,PART_0135,ISSUE,6,15,9,WO_01467
TXN_007261,2025-05-15 19:09:00,PART_0013,RECEIPT,5,41,46,
TXN_007262,2025-07-05 05:38:00,PART_0110,ISSUE,4,4,0,WO_01638
TXN_007263,2025-05-22 07:45:00,PART_0226,ISSUE,7,34,27,WO_05290
TXN_007264,2024-02-24 23:14:00,PART_0210,RECEIPT,5,5,10,
TXN_007265,2025-01-10 11:22:00,PART_0188,ISSUE,4,4,0,WO_02395
TXN_007266,2024-02-24 20:24:00,PART_0205,RECEIPT,1,36,37,
TXN_007267,2025-05-22 16:36:00,PART_0148,RECEIPT,5,58,63,
TXN_007268,2024-05-24 16:00:00,PART_0260,ISSUE,1,0,0,WO_02901
TXN_007269,2024-03-09 19:19:00,PART_0061,RECEIPT,1,14,15,
TXN_007270,2024-12-05 19:36:00,PART_0238,ISSUE,1,0,0,WO_06803
TXN_007271,2024-06-27 20:04:00,PART_0225,RECEIPT,2,8,10,
TXN_007272,2024-03-24 08:21:00,PART_0034,RECEIPT,6,0,6,
TXN_007273,2024-02-18 14:58:00,PART_0148,RECEIPT,2,63,65,
TXN_007274,2024-03-04 20:29:00,PART_0110,ISSUE,1,0,0,WO_00542
TXN_007275,2024-05-02 22:24:00,PART_0168,ISSUE,5,61,56,WO_00729
TXN_007276,2024-10-12 00:51:00,PART_0236,ISSUE,1,12,11,WO_03929
TXN_007277,2024-05-28 04:01:00,PART_0155,ISSUE,7,20,13,WO_09436
TXN_007278,2024-09-20 06:54:00,PART_0158,RECEIPT,3,1,4,
TXN_007279,2024-11-28 22:37:00,PART_0205,RECEIPT,5,37,42,
TXN_007280,2024-02-09 23:47:00,PART_0224,RECEIPT,6,20,26,
TXN_007281,2024-12-12 10:19:00,PART_0064,RECEIPT,3,33,36,
TXN_007282,2024-10-06 00:53:00,PART_0082,RECEIPT,8,19,27,
TXN_007283,2025-03-02 12:59:00,PART_0123,ISSUE,8,30,22,WO_08492
TXN_007284,2025-02-14 05:45:00,PART_0053,ISSUE,5,16,11,WO_07028
TXN_007285,2024-05-10 04:23:00,PART_0188,ADJUSTMENT,1,0,1,
TXN_007286,2024-08-27 21:49:00,PART_0246,RECEIPT,2,19,21,
TXN_007287,2024-06-10 15:28:00,PART_0077,RECEIPT,2,38,40,
TXN_007288,2024-11-27 19:10:00,PART_0296,RECEIPT,1,24,25,
TXN_007289,2025-08-01 15:41:00,PART_0074,RECEIPT,2,0,2,
TXN_007290,2025-07-15 01:19:00,PART_0245,ISSUE,2,15,13,WO_01885
TXN_007291,2025-03-05 20:53:00,PART_0165,RECEIPT,5,14,19,
TXN_007292,2025-03-02 06:31:00,PART_0102,RECEIPT,8,28,36,
TXN_007293,2025-04-07 20:49:00,PART_0206,ADJUSTMENT,6,32,38,
TXN_007294,2025-08-04 01:29:00,PART_0296,RECEIPT,8,25,33,
TXN_007295,2025-04-15 08:44:00,PART_0032,RECEIPT,4,0,4,
TXN_007296,2024-09-10 08:33:00,PART_0053,RECEIPT,3,11,14,
TXN_007297,2024-05-12 12:44:00,PART_0226,RECEIPT,7,27,34,
TXN_007298,2024-05-30 18:16:00,PART_0032,ISSUE,3,4,1,WO_03642
TXN_007299,2025-02-01 15:07:00,PART_0125,ISSUE,3,28,25,WO_06368
TXN_007300,2025-03-26 17:36:00,PART_0181,ISSUE,8,37,29,WO_08198
TXN_007301,2024-03-01 02:34:00,PART_0054,ISSUE,2,78,76,WO_05540
TXN_007302,2024-04-25 20:35:00,PART_0009,ISSUE,4,58,54,WO_00640
TXN_007303,2024-08-24 08:13:00,PART_0109,RECEIPT,2,19,21,
TXN_007304,2025-07-05 07:47:00,PART_0077,ISSUE,1,40,39,WO_05443
TXN_007305,2025-06-22 21:44:00,PART_0084,ISSUE,1,0,0,WO_04665
TXN_007306,2024-02-15 14:21:00,PART_0282,ISSUE,6,88,82,WO_03890
TXN_007307,2024-04-26 14:25:00,PART_0136,ISSUE,1,20,19,WO_02289
TXN_007308,2024-04-04 06:41:00,PART_0017,RECEIPT,5,16,21,
TXN_007309,2025-05-06 09:30:00,PART_0042,ISSUE,3,65,62,WO_09016
TXN_007310,2024-02-14 17:59:00,PART_0189,RECEIPT,6,11,17,
TXN_007311,2024-05-16 06:28:00,PART_0196,RECEIPT,3,31,34,
TXN_007312,2025-06-15 02:22:00,PART_0198,RECEIPT,4,21,25,
TXN_007313,2024-02-21 08:55:00,PART_0024,ISSUE,7,20,13,WO_04569
TXN_007314,2024-02-03 20:17:00,PART_0091,ISSUE,5,36,31,WO_08715
TXN_007315,2025-04-08 14:35:00,PART_0192,RECEIPT,4,28,32,
TXN_007316,2024-01-16 03:39:00,PART_0234,ISSUE,2,8,6,WO_01965
TXN_007317,2024-03-14 03:19:00,PART_0054,ISSUE,4,76,72,WO_00287
TXN_007318,2024-09-24 01:15:00,PART_0231,ISSUE,5,5,0,WO_08050
TXN_007319,2025-02-20 04:58:00,PART_0087,ISSUE,7,32,25,WO_09926
TXN_007320,2025-07-17 00:16:00,PART_0028,ISSUE,4,6,2,WO_00875
TXN_007321,2024-01-11 21:38:00,PART_0034,ISSUE,2,6,4,WO_08440
TXN_007322,2025-07-04 17:15:00,PART_0018,ISSUE,1,0,0,WO_03298
TXN_007323,2024-12-01 16:21:00,PART_0255,RECEIPT,1,16,17,
TXN_007324,2024-07-12 16:01:00,PART_0243,RECEIPT,3,30,33,
TXN_007325,2024-09-10 20:54:00,PART_0041,RECEIPT,8,23,31,
TXN_007326,2024-03-28 20:31:00,PART_0155,ISSUE,2,13,11,WO_09035
TXN_007327,2025-06-11 10:23:00,PART_0229,RECEIPT,8,0,8,
TXN_007328,2025-08-29 17:16:00,PART_0184,RECEIPT,8,29,37,
TXN_007329,2025-02-13 04:11:00,PART_0107,RECEIPT,3,0,3,
TXN_007330,2024-05-18 18:01:00,PART_0198,ISSUE,4,25,21,WO_00596
TXN_007331,2025-08-31 00:16:00,PART_0005,ISSUE,3,12,9,WO_08868
TXN_007332,2024-02-06 15:04:00,PART_0050,ISSUE,6,6,0,WO_04875
TXN_007333,2024-06-14 12:09:00,PART_0291,RECEIPT,4,85,89,
TXN_007334,2024-03-09 11:04:00,PART_0165,RECEIPT,3,19,22,
TXN_007335,2024-12-22 19:28:00,PART_0170,ISSUE,1,0,0,WO_01955
TXN_007336,2025-02-21 16:22:00,PART_0231,RECEIPT,2,0,2,
TXN_007337,2024-09-29 18:15:00,PART_0066,ISSUE,4,45,41,WO_05896
TXN_007338,2024-07-13 20:55:00,PART_0060,RECEIPT,5,0,5,
TXN_007339,2024-06-28 23:02:00,PART_0038,ISSUE,1,39,38,WO_03389
TXN_007340,2024-02-26 01:53:00,PART_0243,ISSUE,2,33,31,WO_04924
TXN_007341,2024-12-30 14:34:00,PART_0201,ISSUE,3,35,32,WO_04513
TXN_007342,2024-07-15 09:19:00,PART_0157,RECEIPT,2,0,2,
TXN_007343,2024-07-19 14:52:00,PART_0206,RECEIPT,7,38,45,
TXN_007344,2024-09-17 15:07:00,PART_0198,RECEIPT,5,21,26,
TXN_007345,2024-07-07 09:33:00,PART_0091,RECEIPT,3,31,34,
TXN_007346,2024-08-08 07:39:00,PART_0181,RECEIPT,1,29,30,
TXN_007347,2024-05-18 04:07:00,PART_0019,ISSUE,4,6,2,WO_05651
TXN_007348,2024-05-09 14:26:00,PART_0075,RECEIPT,7,16,23,
TXN_007349,2024-07-09 03:04:00,PART_0236,ADJUSTMENT,1,11,10,
TXN_007350,2024-02-27 10:09:00,PART_0137,ISSUE,6,12,6,WO_08825
TXN_007351,2024-04-02 01:33:00,PART_0005,ISSUE,4,9,5,WO_02300
TXN_007352,2024-08-30 04:11:00,PART_0289,ISSUE,1,35,34,WO_07058
TXN_007353,2024-08-21 22:51:00,PART_0262,ISSUE,2,69,67,WO_03728
TXN_007354,2025-09-09 10:46:00,PART_0090,RECEIPT,2,26,28,
TXN_007355,2024-11-17 13:14:00,PART_0053,ISSUE,3,14,11,WO_02726
TXN_007356,2024-07-25 14:51:00,PART_0159,ISSUE,1,0,0,WO_05860
TXN_007357,2024-07-11 03:30:00,PART_0274,ISSUE,2,21,19,WO_08690
TXN_007358,2024-02-04 11:42:00,PART_0213,ADJUSTMENT,6,11,17,
TXN_007359,2024-03-25 23:12:00,PART_0227,ISSUE,1,12,11,WO_06224
TXN_007360,2024-07-28 07:14:00,PART_0012,RECEIPT,7,42,49,
TXN_007361,2025-07-10 12:46:00,PART_0154,RECEIPT,1,0,1,
TXN_007362,2025-01-04 17:07:00,PART_0070,RECEIPT,6,15,21,
TXN_007363,2024-07-25 19:44:00,PART_0236,ISSUE,4,10,6,WO_08397
TXN_007364,2025-01-28 15:34:00,PART_0220,RECEIPT,5,29,34,
TXN_007365,2025-02-25 14:56:00,PART_0101,RECEIPT,8,12,20,
TXN_007366,2024-09-08 17:41:00,PART_0029,ISSUE,6,43,37,WO_00650
TXN_007367,2025-08-18 18:26:00,PART_0212,ISSUE,5,5,0,WO_05508
TXN_007368,2025-08-16 11:03:00,PART_0219,ISSUE,6,40,34,WO_08893
TXN_007369,2025-01-10 07:00:00,PART_0100,RECEIPT,3,35,38,
TXN_007370,2024-08-14 15:02:00,PART_0241,ISSUE,3,31,28,WO_04510
TXN_007371,2025-03-26 05:11:00,PART_0245,RECEIPT,1,13,14,
TXN_007372,2025-03-22 06:51:00,PART_0161,RECEIPT,6,7,13,
TXN_007373,2024-05-26 15:51:00,PART_0261,ISSUE,1,58,57,WO_04864
TXN_007374,2024-12-05 15:30:00,PART_0121,ISSUE,7,25,18,WO_07636
TXN_007375,2024-04-13 02:32:00,PART_0122,ISSUE,3,3,0,WO_09961
TXN_007376,2025-02-20 20:40:00,PART_0285,ISSUE,6,44,38,WO_04539
TXN_007377,2024-03-03 21:08:00,PART_0213,ISSUE,3,17,14,WO_05227
TXN_007378,2025-07-28 13:56:00,PART_0024,ISSUE,8,13,5,WO_07051
TXN_007379,2024-03-13 03:07:00,PART_0029,RECEIPT,8,37,45,
TXN_007380,2024-09-03 22:08:00,PART_0176,ISSUE,7,56,49,WO_05203
TXN_007381,2024-11-30 16:52:00,PART_0276,RECEIPT,5,33,38,
TXN_007382,2024-04-29 15:07:00,PART_0249,RECEIPT,2,19,21,
TXN_007383,2024-11-22 01:26:00,PART_0222,ISSUE,5,41,36,WO_03484
TXN_007384,2024-05-08 09:05:00,PART_0248,RECEIPT,4,43,47,
TXN_007385,2024-03-19 00:20:00,PART_0122,ISSUE,1,0,0,WO_07729
TXN_007386,2025-02-10 18:34:00,PART_0144,ISSUE,2,11,9,WO_03162
TXN_007387,2024-02-09 06:07:00,PART_0218,ISSUE,1,0,0,WO_02262
TXN_007388,2024-02-12 07:19:00,PART_0037,ISSUE,8,42,34,WO_06917
TXN_007389,2024-01-08 19:19:00,PART_0294,RECEIPT,7,26,33,
TXN_007390,2024-01-20 01:30:00,PART_0015,ISSUE,1,0,0,WO_01920
TXN_007391,2024-08-20 22:38:00,PART_0049,RECEIPT,4,0,4,
TXN_007392,2025-08-02 10:00:00,PART_0284,RECEIPT,4,2,6,
TXN_007393,2025-09-01 09:06:00,PART_0282,ISSUE,3,82,79,WO_00081
TXN_007394,2025-08-05 22:43:00,PART_0296,ISSUE,4,33,29,WO_04819
TXN_007395,2025-02-15 08:42:00,PART_0199,ISSUE,8,12,4,WO_01013
TXN_007396,2024-09-17 06:57:00,PART_0296,RECEIPT,4,29,33,
TXN_007397,2024-10-19 15:43:00,PART_0084,ISSUE,1,0,0,WO_08718
TXN_007398,2025-06-29 14:28:00,PART_0062,RECEIPT,3,22,25,
TXN_007399,2024-03-03 22:51:00,PART_0006,RECEIPT,6,49,55,
TXN_007400,2025-05-12 07:30:00,PART_0023,RECEIPT,3,19,22,
TXN_007401,2025-04-18 06:29:00,PART_0002,ADJUSTMENT,1,0,0,
TXN_007402,2025-07-08 16:44:00,PART_0156,RECEIPT,3,0,3,
TXN_007403,2025-01-28 03:33:00,PART_0238,RECEIPT,7,0,7,
TXN_007404,2024-11-29 05:36:00,PART_0259,RECEIPT,3,3,6,
TXN_007405,2025-01-02 09:10:00,PART_0041,RECEIPT,8,31,39,
TXN_007406,2024-07-13 23:27:00,PART_0185,ISSUE,7,57,50,WO_04695
TXN_007407,2025-08-27 04:46:00,PART_0133,RECEIPT,6,20,26,
TXN_007408,2024-06-08 03:31:00,PART_0118,ISSUE,7,50,43,WO_08533
TXN_007409,2024-08-18 15:24:00,PART_0246,ADJUSTMENT,4,21,25,
TXN_007410,2025-01-30 19:35:00,PART_0043,ADJUSTMENT,3,27,30,
TXN_007411,2025-06-30 23:15:00,PART_0018,RECEIPT,6,0,6,
TXN_007412,2024-04-07 07:37:00,PART_0038,ISSUE,6,38,32,WO_00151
TXN_007413,2024-03-25 10:12:00,PART_0290,ISSUE,7,32,25,WO_08024
TXN_007414,2024-07-03 02:03:00,PART_0208,RECEIPT,1,0,1,
TXN_007415,2025-09-08 09:43:00,PART_0129,ISSUE,3,73,70,WO_04480
TXN_007416,2025-03-05 13:13:00,PART_0029,RECEIPT,5,45,50,
TXN_007417,2025-05-24 21:22:00,PART_0199,ISSUE,2,4,2,WO_02198
TXN_007418,2025-07-17 21:51:00,PART_0023,ISSUE,5,22,17,WO_07087
TXN_007419,2025-05-01 06:08:00,PART_0123,ISSUE,8,22,14,WO_02719
TXN_007420,2024-05-27 11:06:00,PART_0262,ISSUE,7,67,60,WO_06690
TXN_007421,2024-12-21 22:28:00,PART_0126,ADJUSTMENT,2,0,0,
TXN_007422,2025-08-06 07:52:00,PART_0054,RECEIPT,7,72,79,
TXN_007423,2025-01-08 00:32:00,PART_0066,RECEIPT,8,41,49,
TXN_007424,2024-04-23 09:48:00,PART_0230,ISSUE,1,0,0,WO_08201
TXN_007425,2024-11-29 01:04:00,PART_0243,RECEIPT,4,31,35,
TXN_007426,2025-08-27 00:58:00,PART_0064,ISSUE,7,36,29,WO_04188
TXN_007427,2024-02-23 22:48:00,PART_0127,RECEIPT,8,11,19,
TXN_007428,2025-08-10 03:16:00,PART_0149,RECEIPT,6,20,26,
TXN_007429,2024-12-14 05:47:00,PART_0254,ISSUE,2,55,53,WO_02592
TXN_007430,2025-06-29 12:07:00,PART_0046,ISSUE,6,29,23,WO_01965
TXN_007431,2025-05-06 09:51:00,PART_0082,RECEIPT,1,27,28,
TXN_007432,2024-07-25 18:56:00,PART_0284,ISSUE,4,6,2,WO_02279
TXN_007433,2024-11-06 11:54:00,PART_0061,ISSUE,2,15,13,WO_02477
TXN_007434,2024-08-18 22:30:00,PART_0149,RECEIPT,1,26,27,
TXN_007435,2024-01-25 08:52:00,PART_0151,RECEIPT,6,21,27,
TXN_007436,2024-06-02 16:22:00,PART_0165,RECEIPT,8,22,30,
TXN_007437,2024-06-18 13:19:00,PART_0022,RECEIPT,1,35,36,
TXN_007438,2024-12-20 06:17:00,PART_0246,RECEIPT,8,25,33,
TXN_007439,2025-08-04 19:44:00,PART_0122,ISSUE,1,0,0,WO_00349
TXN_007440,2024-04-05 12:36:00,PART_0179,ISSUE,3,7,4,WO_00407
TXN_007441,2024-11-26 09:58:00,PART_0071,RECEIPT,5,8,13,
TXN_007442,2024-10-12 18:42:00,PART_0245,RECEIPT,1,14,15,
TXN_007443,2024-03-30 23:52:00,PART_0085,ISSUE,8,67,59,WO_08793
TXN_007444,2025-09-02 20:55:00,PART_0294,ISSUE,6,33,27,WO_08690
TXN_007445,2024-02-28 17:37:00,PART_0031,ISSUE,8,31,23,WO_09545
TXN_007446,2024-04-21 23:23:00,PART_0015,ISSUE,1,0,0,WO_06384
TXN_007447,2024-02-17 08:14:00,PART_0138,RECEIPT,7,23,30,
TXN_007448,2024-03-18 01:03:00,PART_0156,ISSUE,3,3,0,WO_01369
TXN_007449,2025-01-04 06:58:00,PART_0278,ISSUE,4,5,1,WO_08728
TXN_007450,2025-06-20 15:43:00,PART_0269,ISSUE,5,7,2,WO_02195
TXN_007451,2024-03-03 21:18:00,PART_0066,ISSUE,6,49,43,WO_02632
TXN_007452,2024-06-19 15:52:00,PART_0042,ISSUE,7,62,55,WO_05284
TXN_007453,2025-02-14 11:15:00,PART_0221,RECEIPT,5,6,11,
TXN_007454,2025-03-07 00:28:00,PART_0090,ISSUE,3,28,25,WO_03325
TXN_007455,2024-01-23 21:56:00,PART_0060,RECEIPT,2,5,7,
TXN_007456,2025-01-24 18:07:00,PART_0090,ADJUSTMENT,3,25,22,
TXN_007457,2025-05-21 11:01:00,PART_0075,ISSUE,1,23,22,WO_08525
TXN_007458,2024-09-04 09:25:00,PART_0031,ADJUSTMENT,8,23,15,
TXN_007459,2025-03-05 13:06:00,PART_0080,ISSUE,3,12,9,WO_00097
TXN_007460,2024-04-08 01:55:00,PART_0285,ISSUE,1,38,37,WO_02037
TXN_007461,2025-02-12 08:23:00,PART_0076,ISSUE,8,21,13,WO_04092
TXN_007462,2025-02-17 10:57:00,PART_0003,RECEIPT,2,2,4,
TXN_007463,2024-06-24 20:15:00,PART_0014,ISSUE,1,0,0,WO_03066
TXN_007464,2025-02-24 22:48:00,PART_0101,RECEIPT,8,20,28,
TXN_007465,2024-10-09 02:12:00,PART_0279,ADJUSTMENT,1,13,12,
TXN_007466,2024-03-12 01:02:00,PART_0081,ISSUE,4,7,3,WO_07033
TXN_007467,2025-03-11 00:04:00,PART_0276,RECEIPT,7,38,45,
TXN_007468,2025-07-02 16:19:00,PART_0239,RECEIPT,7,48,55,
TXN_007469,2024-10-29 19:58:00,PART_0112,ISSUE,2,44,42,WO_05559
TXN_007470,2025-05-19 08:53:00,PART_0293,RECEIPT,4,16,20,
TXN_007471,2024-06-17 07:45:00,PART_0183,RECEIPT,7,30,37,
TXN_007472,2025-05-20 03:42:00,PART_0186,ADJUSTMENT,6,4,10,
TXN_007473,2025-07-24 23:56:00,PART_0248,ISSUE,5,47,42,WO_02850
TXN_007474,2024-07-01 19:55:00,PART_0177,RECEIPT,7,0,7,
TXN_007475,2025-03-05 07:56:00,PART_0154,RECEIPT,3,1,4,
TXN_007476,2025-09-02 01:56:00,PART_0131,ISSUE,4,13,9,WO_08690
TXN_007477,2025-04-12 14:28:00,PART_0138,ISSUE,6,30,24,WO_00936
TXN_007478,2025-03-22 15:50:00,PART_0287,RECEIPT,6,48,54,
TXN_007479,2025-02-19 04:25:00,PART_0219,ISSUE,8,34,26,WO_05522
TXN_007480,2025-03-10 09:53:00,PART_0008,RECEIPT,7,11,18,
TXN_007481,2025-07-23 02:28:00,PART_0131,RECEIPT,7,9,16,
TXN_007482,2025-01-05 19:47:00,PART_0002,ISSUE,1,0,0,WO_08576
TXN_007483,2025-06-16 08:27:00,PART_0097,RECEIPT,1,31,32,
TXN_007484,2024-02-09 11:25:00,PART_0263,ISSUE,5,38,33,WO_01076
TXN_007485,2025-02-10 00:28:00,PART_0111,ISSUE,4,12,8,WO_06889
TXN_007486,2024-06-01 17:23:00,PART_0045,ISSUE,1,0,0,WO_05295
TXN_007487,2024-11-25 10:30:00,PART_0139,ISSUE,6,14,8,WO_03965
TXN_007488,2024-02-24 22:35:00,PART_0008,ISSUE,2,18,16,WO_04992
TXN_007489,2024-08-10 16:17:00,PART_0010,ISSUE,1,0,0,WO_09484
TXN_007490,2025-01-02 10:37:00,PART_0218,RECEIPT,7,0,7,
TXN_007491,2024-11-29 03:36:00,PART_0138,RECEIPT,6,24,30,
TXN_007492,2024-10-03 02:45:00,PART_0287,ISSUE,8,54,46,WO_02948
TXN_007493,2024-01-08 12:38:00,PART_0186,ISSUE,2,10,8,WO_06706
TXN_007494,2024-11-26 21:04:00,PART_0122,ISSUE,1,0,0,WO_05935
TXN_007495,2025-07-12 22:36:00,PART_0081,RECEIPT,1,3,4,
TXN_007496,2024-01-24 14:12:00,PART_0235,ADJUSTMENT,3,38,35,
TXN_007497,2025-09-04 15:31:00,PART_0064,ISSUE,6,29,23,WO_09138
TXN_007498,2025-07-09 11:57:00,PART_0008,ISSUE,2,16,14,WO_07564
TXN_007499,2024-10-31 19:45:00,PART_0292,ISSUE,5,22,17,WO_00357
TXN_007500,2025-02-06 20:50:00,PART_0294,ISSUE,7,27,20,WO_09854
TXN_007501,2025-01-14 20:07:00,PART_0130,ADJUSTMENT,4,4,8,
TXN_007502,2025-01-24 07:13:00,PART_0024,ISSUE,4,5,1,WO_07093
TXN_007503,2024-10-16 16:43:00,PART_0061,RECEIPT,5,13,18,
TXN_007504,2025-05-01 17:02:00,PART_0157,RECEIPT,1,2,3,
TXN_007505,2024-09-23 22:33:00,PART_0186,ISSUE,3,8,5,WO_06536
TXN_007506,2024-12-21 21:06:00,PART_0037,ISSUE,8,34,26,WO_00217
TXN_007507,2024-04-28 02:42:00,PART_0184,ISSUE,5,37,32,WO_08197
TXN_007508,2025-03-30 01:02:00,PART_0231,RECEIPT,2,2,4,
TXN_007509,2025-07-31 11:44:00,PART_0134,ISSUE,8,23,15,WO_07616
TXN_007510,2025-06-27 07:53:00,PART_0010,RECEIPT,7,0,7,
TXN_007511,2024-10-27 06:26:00,PART_0257,RECEIPT,4,35,39,
TXN_007512,2024-07-08 13:50:00,PART_0295,ADJUSTMENT,8,39,31,
TXN_007513,2024-07-31 22:31:00,PART_0163,ADJUSTMENT,1,4,5,
TXN_007514,2025-08-29 13:29:00,PART_0279,RECEIPT,3,12,15,
TXN_007515,2024-05-15 20:09:00,PART_0023,ISSUE,8,17,9,WO_09397
TXN_007516,2024-01-03 10:09:00,PART_0206,ISSUE,4,45,41,WO_01837
TXN_007517,2025-06-11 21:59:00,PART_0084,ISSUE,1,0,0,WO_08997
TXN_007518,2025-05-17 02:49:00,PART_0293,ISSUE,6,20,14,WO_03599
TXN_007519,2025-01-11 22:15:00,PART_0252,ISSUE,6,6,0,WO_00424
TXN_007520,2024-12-27 05:45:00,PART_0012,ADJUSTMENT,4,49,53,
TXN_007521,2024-04-24 20:23:00,PART_0253,RECEIPT,8,8,16,
TXN_007522,2025-04-15 18:27:00,PART_0036,ISSUE,5,7,2,WO_04613
TXN_007523,2025-07-29 16:05:00,PART_0220,ADJUSTMENT,2,34,36,
TXN_007524,2024-07-30 11:29:00,PART_0115,ISSUE,1,5,4,WO_06790
TXN_007525,2024-01-27 23:25:00,PART_0217,RECEIPT,6,57,63,
TXN_007526,2024-06-01 21:06:00,PART_0125,RECEIPT,1,25,26,
TXN_007527,2024-10-01 14:08:00,PART_0231,ISSUE,2,4,2,WO_03869
TXN_007528,2024-12-04 04:20:00,PART_0062,RECEIPT,1,25,26,
TXN_007529,2024-11-04 03:22:00,PART_0035,ISSUE,4,62,58,WO_07637
TXN_007530,2024-09-27 13:28:00,PART_0247,RECEIPT,8,19,27,
TXN_007531,2025-04-08 22:10:00,PART_0039,ISSUE,3,13,10,WO_09941
TXN_007532,2024-01-19 03:23:00,PART_0095,RECEIPT,7,47,54,
TXN_007533,2025-06-25 19:05:00,PART_0182,RECEIPT,5,23,28,
TXN_007534,2025-04-11 02:43:00,PART_0114,RECEIPT,2,24,26,
TXN_007535,2024-12-15 14:49:00,PART_0157,RECEIPT,7,3,10,
TXN_007536,2024-01-14 10:16:00,PART_0131,ISSUE,2,16,14,WO_07327
TXN_007537,2024-01-06 23:48:00,PART_0039,RECEIPT,2,10,12,
TXN_007538,2024-06-06 15:03:00,PART_0017,RECEIPT,8,21,29,
TXN_007539,2025-04-15 10:48:00,PART_0023,ISSUE,7,9,2,WO_08625
TXN_007540,2025-05-08 16:57:00,PART_0170,ISSUE,1,0,0,WO_09244
TXN_007541,2024-09-11 13:49:00,PART_0151,ADJUSTMENT,6,27,21,
TXN_007542,2024-04-27 13:40:00,PART_0002,RECEIPT,7,0,7,
TXN_007543,2024-06-22 23:46:00,PART_0208,ISSUE,1,1,0,WO_06941
TXN_007544,2024-07-05 02:56:00,PART_0194,ISSUE,5,44,39,WO_00100
TXN_007545,2025-08-13 09:41:00,PART_0065,ISSUE,7,16,9,WO_09399
TXN_007546,2024-02-19 10:05:00,PART_0235,RECEIPT,5,35,40,
TXN_007547,2025-06-14 13:11:00,PART_0278,ISSUE,1,1,0,WO_03271
TXN_007548,2024-06-01 11:37:00,PART_0186,ISSUE,4,5,1,WO_03760
TXN_007549,2024-03-06 13:21:00,PART_0141,RECEIPT,7,0,7,
TXN_007550,2024-12-18 15:21:00,PART_0205,ISSUE,4,42,38,WO_02839
TXN_007551,2025-06-01 18:51:00,PART_0159,ISSUE,1,0,0,WO_09278
TXN_007552,2024-07-20 15:41:00,PART_0145,RECEIPT,4,7,11,
TXN_007553,2024-08-27 11:35:00,PART_0193,ISSUE,4,11,7,WO_00798
TXN_007554,2025-03-24 07:59:00,PART_0070,RECEIPT,2,21,23,
TXN_007555,2024-08-14 12:50:00,PART_0084,RECEIPT,3,0,3,
TXN_007556,2024-08-02 08:17:00,PART_0004,RECEIPT,3,22,25,
TXN_007557,2025-05-13 07:06:00,PART_0222,RECEIPT,4,36,40,
TXN_007558,2025-07-11 04:41:00,PART_0055,RECEIPT,8,34,42,
TXN_007559,2024-07-29 21:50:00,PART_0093,ISSUE,4,11,7,WO_06513
TXN_007560,2024-01-01 14:19:00,PART_0028,ISSUE,2,2,0,WO_02881
TXN_007561,2024-11-07 08:15:00,PART_0247,ISSUE,3,27,24,WO_00364
TXN_007562,2025-05-29 16:08:00,PART_0298,RECEIPT,7,14,21,
TXN_007563,2024-07-18 18:32:00,PART_0142,ISSUE,1,0,0,WO_09253
TXN_007564,2024-08-04 04:29:00,PART_0227,ISSUE,3,11,8,WO_09216
TXN_007565,2025-09-16 13:50:00,PART_0014,RECEIPT,1,0,1,
TXN_007566,2025-08-26 06:33:00,PART_0192,RECEIPT,3,32,35,
