order_id,machine_id,customer_id,product_id,quantity,scheduled_start,scheduled_end,priority,status
ORD_015354,APU_046,CUST_0477,PRODUCT_031,1899,2026-04-30 02:07:00,2026-04-30 17:07:00,Medium,Completed
ORD_015355,APU_049,CUST_0388,PRODUCT_095,2562,2026-06-24 06:18:00,2026-06-24 12:18:00,Critical,At Risk
ORD_015356,APU_050,CUST_0054,PRODUCT_112,1595,2026-05-11 11:09:00,2026-05-11 12:09:00,Low,In Progress
ORD_015357,APU_004,CUST_0162,PRODUCT_063,1291,2025-04-20 08:53:00,2025-04-20 19:53:00,Low,In Progress
ORD_015358,APU_050,CUST_0159,PRODUCT_062,2229,2025-06-22 09:26:00,2025-06-23 01:26:00,Medium,In Progress
ORD_015359,APU_034,CUST_0275,PRODUCT_019,1757,2025-01-28 03:36:00,2025-01-28 08:36:00,Critical,Scheduled
ORD_015360,APU_044,CUST_0230,PRODUCT_003,1227,2025-02-24 00:44:00,2025-02-24 07:44:00,Low,Scheduled
ORD_015361,APU_041,CUST_0792,PRODUCT_068,2153,2025-05-14 23:10:00,2025-05-15 09:10:00,Medium,At Risk
ORD_015362,APU_017,CUST_0369,PRODUCT_096,1146,2025-07-10 00:23:00,2025-07-10 13:23:00,Medium,In Progress
ORD_015363,APU_045,CUST_0559,PRODUCT_065,1134,2026-04-18 15:03:00,2026-04-18 21:03:00,High,Completed
ORD_015364,APU_001,CUST_0207,PRODUCT_004,501,2025-06-13 23:39:00,2025-06-14 03:39:00,Medium,At Risk
ORD_015365,APU_040,CUST_0650,PRODUCT_046,1167,2025-02-20 23:17:00,2025-02-21 05:17:00,High,Completed
ORD_015366,APU_008,CUST_0274,PRODUCT_034,1243,2026-05-07 22:43:00,2026-05-08 09:43:00,High,Completed
ORD_015367,APU_003,CUST_0243,PRODUCT_037,1107,2025-07-17 08:57:00,2025-07-17 19:57:00,Medium,Scheduled
ORD_015368,APU_044,CUST_0104,PRODUCT_118,1870,2025-10-09 20:09:00,2025-10-09 21:09:00,High,In Progress
ORD_015369,APU_002,CUST_0689,PRODUCT_016,2484,2026-02-01 00:10:00,2026-02-01 05:10:00,Low,At Risk
ORD_015370,APU_017,CUST_0252,PRODUCT_066,1563,2025-10-19 10:00:00,2025-10-20 02:00:00,Low,Scheduled
ORD_015371,APU_025,CUST_0597,PRODUCT_063,928,2026-05-04 22:02:00,2026-05-04 23:02:00,Medium,In Progress
ORD_015372,APU_022,CUST_0730,PRODUCT_051,943,2026-06-17 09:55:00,2026-06-17 16:55:00,Low,Completed
ORD_015373,APU_020,CUST_0130,PRODUCT_042,2065,2025-08-03 18:13:00,2025-08-04 02:13:00,Low,Completed
ORD_015374,APU_043,CUST_0449,PRODUCT_084,2719,2025-02-03 00:05:00,2025-02-03 06:05:00,High,At Risk
ORD_015375,APU_012,CUST_0544,PRODUCT_116,1138,2026-04-22 13:21:00,2026-04-22 19:21:00,Critical,In Progress
ORD_015376,APU_029,CUST_0462,PRODUCT_060,2144,2025-02-02 03:48:00,2025-02-02 13:48:00,Low,At Risk
ORD_015377,APU_015,CUST_0437,PRODUCT_048,685,2026-03-24 06:53:00,2026-03-24 14:53:00,High,At Risk
ORD_015378,APU_019,CUST_0448,PRODUCT_079,1061,2025-07-14 07:11:00,2025-07-14 20:11:00,High,Scheduled
ORD_015379,APU_006,CUST_0386,PRODUCT_101,2080,2026-05-27 22:14:00,2026-05-28 03:14:00,Medium,Scheduled
ORD_015380,APU_046,CUST_0125,PRODUCT_097,480,2026-01-04 19:45:00,2026-01-05 06:45:00,Critical,Scheduled
ORD_015381,APU_017,CUST_0027,PRODUCT_114,2994,2026-01-17 23:55:00,2026-01-18 03:55:00,Critical,In Progress
ORD_015382,APU_036,CUST_0324,PRODUCT_109,749,2025-08-06 14:56:00,2025-08-06 21:56:00,High,Completed
ORD_015383,APU_006,CUST_0131,PRODUCT_039,1242,2026-06-08 07:44:00,2026-06-08 13:44:00,Critical,Scheduled
ORD_015384,APU_009,CUST_0647,PRODUCT_044,758,2025-07-14 03:28:00,2025-07-14 04:28:00,Medium,At Risk
ORD_015385,APU_044,CUST_0518,PRODUCT_088,2609,2026-04-19 05:05:00,2026-04-19 21:05:00,Critical,At Risk
ORD_015386,APU_031,CUST_0277,PRODUCT_114,1926,2026-03-19 17:59:00,2026-03-20 07:59:00,Critical,At Risk
ORD_015387,APU_040,CUST_0163,PRODUCT_059,342,2025-01-09 02:02:00,2025-01-09 16:02:00,Low,Scheduled
ORD_015388,APU_050,CUST_0033,PRODUCT_076,2881,2026-04-23 05:48:00,2026-04-23 15:48:00,High,Scheduled
ORD_015389,APU_046,CUST_0003,PRODUCT_082,1009,2026-02-04 08:20:00,2026-02-04 22:20:00,Critical,In Progress
ORD_015390,APU_012,CUST_0554,PRODUCT_064,2610,2025-06-17 19:47:00,2025-06-18 03:47:00,Medium,At Risk
ORD_015391,APU_044,CUST_0622,PRODUCT_086,2337,2026-05-11 05:33:00,2026-05-11 18:33:00,Medium,Scheduled
ORD_015392,APU_017,CUST_0339,PRODUCT_095,2902,2025-12-07 08:41:00,2025-12-07 20:41:00,Critical,Scheduled
ORD_015393,APU_032,CUST_0483,PRODUCT_055,2268,2025-12-03 23:35:00,2025-12-04 11:35:00,High,Completed
ORD_015394,APU_025,CUST_0441,PRODUCT_076,87,2026-05-02 19:11:00,2026-05-03 01:11:00,Low,Completed
ORD_015395,APU_005,CUST_0295,PRODUCT_092,2449,2026-05-26 16:35:00,2026-05-26 22:35:00,Low,In Progress
ORD_015396,APU_040,CUST_0672,PRODUCT_113,2384,2026-06-29 02:43:00,2026-06-29 05:43:00,Low,Scheduled
ORD_015397,APU_042,CUST_0102,PRODUCT_056,2726,2026-02-22 07:49:00,2026-02-22 13:49:00,Medium,Scheduled
ORD_015398,APU_033,CUST_0174,PRODUCT_042,1268,2025-04-06 21:53:00,2025-04-07 08:53:00,High,Completed
ORD_015399,APU_033,CUST_0669,PRODUCT_061,1899,2026-06-17 08:58:00,2026-06-17 22:58:00,High,At Risk
ORD_015400,APU_026,CUST_0208,PRODUCT_076,2082,2025-12-26 05:38:00,2025-12-26 06:38:00,Medium,Completed
ORD_015401,APU_017,CUST_0128,PRODUCT_078,1260,2026-03-15 04:16:00,2026-03-15 09:16:00,Medium,At Risk
ORD_015402,APU_002,CUST_0302,PRODUCT_090,620,2026-05-06 05:30:00,2026-05-06 12:30:00,High,At Risk
ORD_015403,APU_018,CUST_0459,PRODUCT_026,913,2025-02-20 05:03:00,2025-02-20 08:03:00,Low,Scheduled
ORD_015404,APU_016,CUST_0283,PRODUCT_056,877,2026-05-05 06:41:00,2026-05-05 17:41:00,High,At Risk
ORD_015405,APU_042,CUST_0790,PRODUCT_087,721,2026-06-21 13:42:00,2026-06-22 04:42:00,High,Scheduled
ORD_015406,APU_040,CUST_0105,PRODUCT_045,949,2025-12-26 13:05:00,2025-12-26 16:05:00,Medium,In Progress
ORD_015407,APU_003,CUST_0759,PRODUCT_005,2008,2025-10-22 12:52:00,2025-10-22 13:52:00,High,At Risk
ORD_015408,APU_032,CUST_0750,PRODUCT_050,975,2025-01-14 06:32:00,2025-01-14 22:32:00,Low,Scheduled
ORD_015409,APU_011,CUST_0728,PRODUCT_018,1579,2025-04-29 18:46:00,2025-04-30 02:46:00,High,At Risk
ORD_015410,APU_029,CUST_0799,PRODUCT_076,1178,2025-03-06 07:54:00,2025-03-06 14:54:00,Critical,At Risk
ORD_015411,APU_022,CUST_0655,PRODUCT_104,1766,2025-09-01 19:52:00,2025-09-02 01:52:00,Critical,In Progress
ORD_015412,APU_050,CUST_0560,PRODUCT_051,2374,2026-03-21 17:08:00,2026-03-22 04:08:00,Critical,In Progress
ORD_015413,APU_045,CUST_0352,PRODUCT_062,2876,2025-08-24 10:52:00,2025-08-24 20:52:00,Low,Completed
ORD_015414,APU_038,CUST_0717,PRODUCT_028,2718,2026-04-08 18:25:00,2026-04-09 04:25:00,Medium,At Risk
ORD_015415,APU_006,CUST_0530,PRODUCT_094,909,2026-02-19 02:55:00,2026-02-19 05:55:00,High,Scheduled
ORD_015416,APU_024,CUST_0284,PRODUCT_050,749,2025-03-17 05:59:00,2025-03-17 17:59:00,Medium,At Risk
ORD_015417,APU_032,CUST_0462,PRODUCT_114,92,2026-05-11 23:43:00,2026-05-12 11:43:00,Low,At Risk
ORD_015418,APU_049,CUST_0760,PRODUCT_111,1884,2026-01-13 22:33:00,2026-01-14 04:33:00,High,Completed
ORD_015419,APU_041,CUST_0411,PRODUCT_087,1821,2025-10-02 07:11:00,2025-10-02 08:11:00,Low,At Risk
ORD_015420,APU_034,CUST_0340,PRODUCT_118,801,2026-05-09 05:26:00,2026-05-09 11:26:00,Critical,Completed
ORD_015421,APU_042,CUST_0278,PRODUCT_117,945,2025-03-30 11:36:00,2025-03-30 22:36:00,Critical,At Risk
ORD_015422,APU_044,CUST_0766,PRODUCT_056,616,2026-05-17 06:29:00,2026-05-17 08:29:00,Low,Scheduled
ORD_015423,APU_025,CUST_0060,PRODUCT_086,2675,2025-05-15 03:10:00,2025-05-15 11:10:00,High,At Risk
ORD_015424,APU_033,CUST_0611,PRODUCT_058,1899,2025-01-27 18:32:00,2025-01-27 21:32:00,Medium,Completed
ORD_015425,APU_035,CUST_0798,PRODUCT_068,673,2025-12-30 07:10:00,2025-12-30 09:10:00,Critical,Completed
ORD_015426,APU_007,CUST_0531,PRODUCT_095,56,2026-02-11 17:53:00,2026-02-12 09:53:00,Critical,In Progress
ORD_015427,APU_024,CUST_0407,PRODUCT_091,1051,2025-11-13 00:40:00,2025-11-13 10:40:00,Low,Scheduled
ORD_015428,APU_036,CUST_0555,PRODUCT_031,138,2026-04-16 10:48:00,2026-04-16 23:48:00,Critical,In Progress
ORD_015429,APU_042,CUST_0025,PRODUCT_006,2831,2025-08-06 02:59:00,2025-08-06 08:59:00,Critical,In Progress
ORD_015430,APU_034,CUST_0089,PRODUCT_100,2006,2025-04-03 02:20:00,2025-04-03 09:20:00,Critical,Completed
ORD_015431,APU_033,CUST_0493,PRODUCT_041,2706,2026-07-03 01:09:00,2026-07-03 03:09:00,Critical,In Progress
ORD_015432,APU_019,CUST_0376,PRODUCT_028,1124,2025-08-10 22:44:00,2025-08-11 00:44:00,Low,Completed
ORD_015433,APU_027,CUST_0643,PRODUCT_115,2033,2025-08-26 05:54:00,2025-08-26 19:54:00,Medium,Completed
ORD_015434,APU_029,CUST_0416,PRODUCT_029,211,2025-12-09 19:17:00,2025-12-10 00:17:00,High,Scheduled
ORD_015435,APU_027,CUST_0790,PRODUCT_040,886,2025-06-13 04:45:00,2025-06-13 18:45:00,Medium,Scheduled
ORD_015436,APU_020,CUST_0714,PRODUCT_102,1032,2025-05-09 18:07:00,2025-05-10 03:07:00,Low,At Risk
ORD_015437,APU_032,CUST_0697,PRODUCT_062,745,2025-08-02 12:21:00,2025-08-02 13:21:00,Critical,Scheduled
ORD_015438,APU_033,CUST_0085,PRODUCT_038,1773,2025-03-28 06:08:00,2025-03-28 19:08:00,Medium,At Risk
ORD_015439,APU_037,CUST_0154,PRODUCT_120,813,2025-10-19 06:09:00,2025-10-19 07:09:00,Low,Completed
ORD_015440,APU_008,CUST_0699,PRODUCT_026,199,2026-07-02 14:06:00,2026-07-03 06:06:00,Medium,Completed
ORD_015441,APU_024,CUST_0646,PRODUCT_048,1199,2026-04-25 22:32:00,2026-04-25 23:32:00,Low,Scheduled
ORD_015442,APU_007,CUST_0393,PRODUCT_089,607,2025-02-11 14:19:00,2025-02-12 02:19:00,Critical,In Progress
ORD_015443,APU_018,CUST_0039,PRODUCT_115,1683,2025-08-31 14:58:00,2025-08-31 23:58:00,High,Completed
ORD_015444,APU_042,CUST_0349,PRODUCT_022,2938,2026-04-07 12:37:00,2026-04-08 01:37:00,Medium,In Progress
ORD_015445,APU_012,CUST_0517,PRODUCT_089,168,2026-06-12 22:27:00,2026-06-13 12:27:00,High,Scheduled
ORD_015446,APU_045,CUST_0553,PRODUCT_105,1590,2026-05-10 21:29:00,2026-05-11 09:29:00,Medium,In Progress
ORD_015447,APU_023,CUST_0534,PRODUCT_099,2813,2025-12-03 15:16:00,2025-12-04 03:16:00,High,In Progress
ORD_015448,APU_040,CUST_0116,PRODUCT_043,412,2025-03-16 03:02:00,2025-03-16 05:02:00,Critical,Completed
ORD_015449,APU_042,CUST_0161,PRODUCT_071,140,2026-05-20 01:11:00,2026-05-20 05:11:00,High,In Progress
ORD_015450,APU_037,CUST_0632,PRODUCT_016,1940,2025-09-24 04:44:00,2025-09-24 06:44:00,Medium,In Progress
ORD_015451,APU_044,CUST_0510,PRODUCT_038,2680,2026-02-08 01:35:00,2026-02-08 08:35:00,Medium,Scheduled
ORD_015452,APU_020,CUST_0048,PRODUCT_114,91,2026-02-16 09:38:00,2026-02-17 00:38:00,Low,At Risk
ORD_015453,APU_012,CUST_0562,PRODUCT_016,1546,2025-01-12 00:19:00,2025-01-12 04:19:00,Low,At Risk
ORD_015454,APU_002,CUST_0241,PRODUCT_118,2476,2026-06-18 00:37:00,2026-06-18 14:37:00,Low,Completed
ORD_015455,APU_003,CUST_0646,PRODUCT_041,2170,2026-01-01 10:51:00,2026-01-01 18:51:00,Low,Completed
ORD_015456,APU_038,CUST_0746,PRODUCT_037,192,2026-05-25 14:27:00,2026-05-25 18:27:00,High,Scheduled
ORD_015457,APU_035,CUST_0774,PRODUCT_021,2845,2026-03-03 20:59:00,2026-03-04 03:59:00,Low,In Progress
ORD_015458,APU_020,CUST_0141,PRODUCT_026,2787,2026-03-17 15:37:00,2026-03-18 04:37:00,Low,Completed
ORD_015459,APU_045,CUST_0793,PRODUCT_034,535,2025-06-30 00:52:00,2025-06-30 08:52:00,Critical,At Risk
ORD_015460,APU_030,CUST_0049,PRODUCT_111,1061,2026-01-15 23:54:00,2026-01-16 04:54:00,Medium,At Risk
ORD_015461,APU_036,CUST_0258,PRODUCT_087,799,2026-04-25 20:49:00,2026-04-26 10:49:00,Critical,In Progress
ORD_015462,APU_017,CUST_0760,PRODUCT_023,1956,2026-03-21 10:41:00,2026-03-21 21:41:00,High,Completed
ORD_015463,APU_024,CUST_0652,PRODUCT_103,1299,2025-09-10 09:56:00,2025-09-10 20:56:00,Critical,Completed
ORD_015464,APU_019,CUST_0338,PRODUCT_044,2244,2025-06-25 16:36:00,2025-06-26 07:36:00,Low,At Risk
ORD_015465,APU_050,CUST_0233,PRODUCT_006,2229,2025-02-24 14:07:00,2025-02-25 03:07:00,Critical,Scheduled
ORD_015466,APU_018,CUST_0181,PRODUCT_095,625,2026-03-13 20:53:00,2026-03-14 01:53:00,Medium,Completed
ORD_015467,APU_025,CUST_0625,PRODUCT_041,156,2026-05-25 11:43:00,2026-05-26 00:43:00,Medium,In Progress
ORD_015468,APU_049,CUST_0240,PRODUCT_024,1117,2026-05-13 03:15:00,2026-05-13 10:15:00,Low,Scheduled
ORD_015469,APU_005,CUST_0142,PRODUCT_048,785,2025-10-08 18:22:00,2025-10-09 02:22:00,Low,In Progress
ORD_015470,APU_034,CUST_0054,PRODUCT_023,2723,2026-06-26 05:53:00,2026-06-26 20:53:00,Critical,Completed
ORD_015471,APU_021,CUST_0414,PRODUCT_105,1683,2025-03-17 15:11:00,2025-03-17 22:11:00,Critical,In Progress
ORD_015472,APU_049,CUST_0737,PRODUCT_028,1802,2025-05-21 04:33:00,2025-05-21 09:33:00,Low,In Progress
ORD_015473,APU_046,CUST_0493,PRODUCT_042,1700,2025-03-19 06:22:00,2025-03-19 20:22:00,Critical,At Risk
ORD_015474,APU_029,CUST_0651,PRODUCT_064,746,2026-06-17 19:28:00,2026-06-18 08:28:00,Critical,Scheduled
ORD_015475,APU_037,CUST_0028,PRODUCT_058,2901,2026-01-10 06:45:00,2026-01-10 14:45:00,Low,Completed
ORD_015476,APU_039,CUST_0277,PRODUCT_119,185,2025-06-07 23:34:00,2025-06-08 06:34:00,Medium,Completed
ORD_015477,APU_021,CUST_0426,PRODUCT_051,1552,2026-04-27 06:34:00,2026-04-27 17:34:00,Critical,At Risk
ORD_015478,APU_019,CUST_0796,PRODUCT_067,2470,2026-05-27 01:06:00,2026-05-27 10:06:00,High,Scheduled
ORD_015479,APU_032,CUST_0362,PRODUCT_097,1507,2025-03-31 18:13:00,2025-04-01 05:13:00,Medium,In Progress
ORD_015480,APU_029,CUST_0467,PRODUCT_028,2059,2025-11-24 10:52:00,2025-11-24 19:52:00,Critical,At Risk
ORD_015481,APU_002,CUST_0206,PRODUCT_077,1114,2025-09-03 21:59:00,2025-09-04 04:59:00,Critical,Scheduled
ORD_015482,APU_017,CUST_0794,PRODUCT_002,2584,2026-04-12 02:59:00,2026-04-12 13:59:00,Critical,In Progress
ORD_015483,APU_049,CUST_0311,PRODUCT_110,447,2025-08-17 08:38:00,2025-08-17 10:38:00,Medium,At Risk
ORD_015484,APU_006,CUST_0673,PRODUCT_054,364,2025-10-28 00:24:00,2025-10-28 15:24:00,Low,Scheduled
ORD_015485,APU_033,CUST_0667,PRODUCT_030,2607,2025-05-17 01:19:00,2025-05-17 07:19:00,Medium,At Risk
ORD_015486,APU_003,CUST_0011,PRODUCT_036,2801,2026-05-01 06:08:00,2026-05-01 10:08:00,Low,At Risk
ORD_015487,APU_016,CUST_0731,PRODUCT_032,432,2025-06-06 16:13:00,2025-06-06 18:13:00,Low,At Risk
ORD_015488,APU_017,CUST_0593,PRODUCT_036,2738,2025-06-23 04:11:00,2025-06-23 14:11:00,Low,Scheduled
ORD_015489,APU_013,CUST_0140,PRODUCT_098,510,2025-10-06 21:22:00,2025-10-07 06:22:00,Medium,At Risk
ORD_015490,APU_041,CUST_0044,PRODUCT_026,1609,2025-12-26 12:22:00,2025-12-27 03:22:00,Medium,Completed
ORD_015491,APU_050,CUST_0272,PRODUCT_046,693,2025-10-23 22:25:00,2025-10-24 12:25:00,High,Scheduled
ORD_015492,APU_045,CUST_0390,PRODUCT_013,435,2026-05-29 12:13:00,2026-05-30 01:13:00,Medium,At Risk
ORD_015493,APU_050,CUST_0694,PRODUCT_111,2337,2025-08-10 04:25:00,2025-08-10 20:25:00,Low,In Progress
ORD_015494,APU_011,CUST_0753,PRODUCT_039,1093,2025-10-13 14:04:00,2025-10-13 19:04:00,Medium,Scheduled
ORD_015495,APU_004,CUST_0558,PRODUCT_006,1053,2025-10-03 02:33:00,2025-10-03 04:33:00,Low,At Risk
ORD_015496,APU_032,CUST_0403,PRODUCT_114,386,2025-09-30 08:20:00,2025-09-30 23:20:00,High,In Progress
ORD_015497,APU_025,CUST_0402,PRODUCT_102,58,2025-03-11 19:03:00,2025-03-12 05:03:00,Low,Scheduled
ORD_015498,APU_020,CUST_0556,PRODUCT_068,1618,2025-09-12 19:29:00,2025-09-13 07:29:00,Medium,At Risk
ORD_015499,APU_025,CUST_0148,PRODUCT_050,1023,2025-02-15 14:12:00,2025-02-16 03:12:00,Low,Completed
ORD_015500,APU_021,CUST_0702,PRODUCT_067,830,2025-01-01 20:49:00,2025-01-02 02:49:00,Low,Scheduled
ORD_015501,APU_005,CUST_0066,PRODUCT_117,2959,2025-10-11 16:31:00,2025-10-11 22:31:00,Critical,Scheduled
ORD_015502,APU_042,CUST_0685,PRODUCT_088,2158,2026-01-15 19:10:00,2026-01-15 22:10:00,Medium,Scheduled
ORD_015503,APU_049,CUST_0513,PRODUCT_053,2728,2026-02-13 10:10:00,2026-02-13 17:10:00,Low,Scheduled
ORD_015504,APU_035,CUST_0583,PRODUCT_067,1776,2026-01-29 18:08:00,2026-01-30 00:08:00,High,Completed
ORD_015505,APU_007,CUST_0220,PRODUCT_019,2057,2026-01-09 04:12:00,2026-01-09 13:12:00,High,Completed
ORD_015506,APU_045,CUST_0424,PRODUCT_070,2467,2026-07-07 10:46:00,2026-07-07 23:46:00,Critical,Completed
ORD_015507,APU_013,CUST_0481,PRODUCT_108,1717,2026-01-30 12:07:00,2026-01-30 14:07:00,High,Scheduled
ORD_015508,APU_006,CUST_0286,PRODUCT_098,1469,2026-02-02 12:56:00,2026-02-03 03:56:00,High,At Risk
ORD_015509,APU_034,CUST_0253,PRODUCT_078,586,2025-02-01 22:51:00,2025-02-02 08:51:00,Critical,In Progress
ORD_015510,APU_034,CUST_0423,PRODUCT_105,2479,2025-03-04 08:33:00,2025-03-04 20:33:00,Critical,In Progress
ORD_015511,APU_004,CUST_0161,PRODUCT_007,2453,2025-07-07 01:35:00,2025-07-07 15:35:00,Low,Completed
ORD_015512,APU_002,CUST_0717,PRODUCT_062,491,2026-01-30 01:26:00,2026-01-30 02:26:00,Low,Scheduled
ORD_015513,APU_036,CUST_0155,PRODUCT_096,1575,2026-03-14 13:45:00,2026-03-14 19:45:00,Critical,At Risk
ORD_015514,APU_014,CUST_0312,PRODUCT_045,1460,2025-04-02 05:31:00,2025-04-02 06:31:00,High,At Risk
ORD_015515,APU_005,CUST_0764,PRODUCT_104,581,2025-11-07 20:01:00,2025-11-07 21:01:00,Medium,Completed
ORD_015516,APU_031,CUST_0237,PRODUCT_106,870,2025-07-29 15:38:00,2025-07-30 03:38:00,Low,Scheduled
ORD_015517,APU_021,CUST_0129,PRODUCT_063,2257,2026-01-08 15:32:00,2026-01-09 00:32:00,High,Scheduled
ORD_015518,APU_031,CUST_0545,PRODUCT_026,1709,2025-06-05 07:29:00,2025-06-05 09:29:00,Medium,At Risk
ORD_015519,APU_034,CUST_0413,PRODUCT_048,813,2025-02-10 07:46:00,2025-02-10 11:46:00,Critical,In Progress
ORD_015520,APU_048,CUST_0589,PRODUCT_042,198,2025-03-11 13:03:00,2025-03-11 18:03:00,Medium,Completed
ORD_015521,APU_041,CUST_0142,PRODUCT_096,1713,2025-08-02 06:06:00,2025-08-02 22:06:00,Low,At Risk
ORD_015522,APU_009,CUST_0554,PRODUCT_104,622,2025-10-12 05:22:00,2025-10-12 13:22:00,Medium,In Progress
ORD_015523,APU_014,CUST_0495,PRODUCT_040,339,2025-06-16 00:47:00,2025-06-16 02:47:00,High,In Progress
ORD_015524,APU_029,CUST_0665,PRODUCT_004,2077,2025-08-08 06:54:00,2025-08-08 12:54:00,Medium,In Progress
ORD_015525,APU_050,CUST_0154,PRODUCT_085,71,2025-07-14 07:08:00,2025-07-14 12:08:00,Low,Completed
ORD_015526,APU_008,CUST_0658,PRODUCT_030,2957,2026-03-10 04:30:00,2026-03-10 06:30:00,High,In Progress
ORD_015527,APU_038,CUST_0201,PRODUCT_045,713,2025-09-04 08:46:00,2025-09-04 16:46:00,Low,Scheduled
ORD_015528,APU_043,CUST_0423,PRODUCT_012,2011,2025-05-12 18:19:00,2025-05-13 06:19:00,High,Scheduled
ORD_015529,APU_002,CUST_0346,PRODUCT_054,1661,2026-03-09 12:02:00,2026-03-09 18:02:00,Critical,Scheduled
ORD_015530,APU_043,CUST_0605,PRODUCT_086,2207,2025-02-25 06:35:00,2025-02-25 12:35:00,Critical,In Progress
ORD_015531,APU_010,CUST_0678,PRODUCT_080,2524,2025-04-12 08:56:00,2025-04-12 14:56:00,Critical,In Progress
ORD_015532,APU_009,CUST_0356,PRODUCT_015,1659,2026-03-26 21:48:00,2026-03-26 23:48:00,Critical,Scheduled
ORD_015533,APU_010,CUST_0326,PRODUCT_079,1248,2025-09-08 12:08:00,2025-09-08 14:08:00,Medium,In Progress
ORD_015534,APU_037,CUST_0563,PRODUCT_098,1311,2026-05-16 12:34:00,2026-05-16 17:34:00,Critical,Completed
ORD_015535,APU_022,CUST_0446,PRODUCT_096,818,2025-04-18 03:59:00,2025-04-18 06:59:00,High,In Progress
ORD_015536,APU_042,CUST_0629,PRODUCT_117,1078,2026-05-20 19:00:00,2026-05-20 23:00:00,High,Completed
ORD_015537,APU_008,CUST_0684,PRODUCT_108,913,2026-04-04 17:06:00,2026-04-04 23:06:00,Critical,At Risk
ORD_015538,APU_009,CUST_0741,PRODUCT_117,2798,2025-09-27 05:39:00,2025-09-27 14:39:00,Critical,At Risk
ORD_015539,APU_047,CUST_0132,PRODUCT_038,1497,2025-03-19 13:37:00,2025-03-19 23:37:00,High,In Progress
ORD_015540,APU_029,CUST_0159,PRODUCT_114,628,2025-04-25 06:50:00,2025-04-25 15:50:00,Medium,Completed
ORD_015541,APU_049,CUST_0673,PRODUCT_092,2116,2025-03-17 16:06:00,2025-03-18 03:06:00,Critical,Completed
ORD_015542,APU_011,CUST_0748,PRODUCT_111,102,2025-06-14 01:16:00,2025-06-14 08:16:00,Critical,At Risk
ORD_015543,APU_045,CUST_0505,PRODUCT_082,1439,2025-09-29 17:07:00,2025-09-30 07:07:00,Medium,At Risk
ORD_015544,APU_019,CUST_0512,PRODUCT_120,2011,2026-02-23 22:47:00,2026-02-24 04:47:00,Low,Scheduled
ORD_015545,APU_045,CUST_0294,PRODUCT_083,2200,2026-03-31 00:29:00,2026-03-31 14:29:00,Critical,Scheduled
ORD_015546,APU_025,CUST_0199,PRODUCT_100,872,2025-07-30 05:05:00,2025-07-30 14:05:00,Critical,Completed
ORD_015547,APU_012,CUST_0407,PRODUCT_050,2287,2025-10-17 14:53:00,2025-10-18 03:53:00,Low,Completed
ORD_015548,APU_010,CUST_0228,PRODUCT_058,2864,2025-03-13 23:12:00,2025-03-14 08:12:00,Critical,At Risk
ORD_015549,APU_028,CUST_0780,PRODUCT_058,2104,2025-10-22 23:12:00,2025-10-23 00:12:00,Critical,In Progress
ORD_015550,APU_047,CUST_0128,PRODUCT_008,1844,2025-09-09 03:54:00,2025-09-09 10:54:00,Medium,At Risk
ORD_015551,APU_043,CUST_0778,PRODUCT_105,989,2025-12-14 21:33:00,2025-12-15 07:33:00,Low,Completed
ORD_015552,APU_046,CUST_0261,PRODUCT_107,2824,2025-12-22 20:23:00,2025-12-22 22:23:00,Critical,Completed
ORD_015553,APU_035,CUST_0253,PRODUCT_034,1856,2025-10-17 00:11:00,2025-10-17 16:11:00,Critical,At Risk
ORD_015554,APU_012,CUST_0293,PRODUCT_103,1280,2026-03-08 19:54:00,2026-03-08 21:54:00,Low,At Risk
ORD_015555,APU_018,CUST_0691,PRODUCT_067,2428,2025-02-25 14:03:00,2025-02-25 21:03:00,Medium,At Risk
ORD_015556,APU_008,CUST_0392,PRODUCT_070,2965,2026-07-06 06:17:00,2026-07-06 20:17:00,Low,Completed
ORD_015557,APU_005,CUST_0670,PRODUCT_070,2450,2025-05-31 08:31:00,2025-05-31 12:31:00,High,Completed
ORD_015558,APU_039,CUST_0613,PRODUCT_110,1086,2025-07-08 23:35:00,2025-07-09 12:35:00,Medium,At Risk
ORD_015559,APU_001,CUST_0556,PRODUCT_070,2661,2025-07-05 10:33:00,2025-07-05 19:33:00,High,At Risk
ORD_015560,APU_034,CUST_0756,PRODUCT_102,601,2025-02-27 15:04:00,2025-02-27 21:04:00,Medium,In Progress
ORD_015561,APU_041,CUST_0069,PRODUCT_034,416,2025-07-24 14:55:00,2025-07-24 22:55:00,High,Scheduled
ORD_015562,APU_010,CUST_0492,PRODUCT_011,2534,2025-06-04 18:54:00,2025-06-04 23:54:00,Medium,In Progress
ORD_015563,APU_031,CUST_0324,PRODUCT_026,1230,2025-04-13 08:08:00,2025-04-13 22:08:00,Medium,At Risk
ORD_015564,APU_047,CUST_0100,PRODUCT_076,421,2025-06-06 03:43:00,2025-06-06 05:43:00,Low,Scheduled
ORD_015565,APU_022,CUST_0520,PRODUCT_087,1919,2025-06-23 04:53:00,2025-06-23 13:53:00,Medium,In Progress
ORD_015566,APU_026,CUST_0629,PRODUCT_017,263,2025-10-07 05:51:00,2025-10-07 08:51:00,Low,Completed
ORD_015567,APU_012,CUST_0476,PRODUCT_050,1017,2025-06-20 12:29:00,2025-06-20 23:29:00,Low,At Risk
